id,user,temp,gasDetect,fireDetect,lightLevel,month,hour,day,year
4465,Jane,17.1,0,0,257,4,1,9,2022
897,Default,26.91,1,0,398,4,8,8,2022
8608,Jane,17.9,0,0,193,4,3,8,2022
4738,John,15.2,0,0,0,4,2,8,2022
7340,John,8.51,0,0,0,4,15,7,2022
7475,Jane,17.33,0,0,291,4,7,7,2022
3080,Jane,19.0,0,0,478,4,21,6,2022
6830,John,18.47,0,0,579,4,21,6,2022
7561,Jane,20.47,0,0,447,4,20,6,2022
6679,John,15.54,0,0,0,4,6,6,2022
5247,Jane,21.4,0,0,430,4,21,5,2022
6287,John,18.96,0,0,442,4,21,5,2022
8732,John,21.8,0,0,7,4,16,5,2022
6846,Jane,12.78,0,0,181,4,15,5,2022
4436,John,9.79,0,0,0,4,13,5,2022
5968,Jane,12.89,0,0,100,4,10,5,2022
3339,John,7.36,0,0,0,4,12,4,2022
854,Default,22.95,1,0,390,4,3,4,2022
8104,Jane,19.81,0,0,554,4,20,3,2022
3514,John,8.22,0,0,0,4,11,3,2022
6421,Jane,10.69,0,0,221,4,9,3,2022
5435,John,12.56,0,0,0,4,1,3,2022
7644,John,14.68,0,0,0,4,1,3,2022
607,Jane,16.25,0,0,69,4,0,3,2022
2231,Jane,16.19,0,0,270,4,23,2,2022
1748,John,14.53,0,0,0,4,6,2,2022
6472,John,13.52,0,0,0,4,3,2,2022
3313,Jane,17.99,0,0,278,4,1,2,2022
4194,Jane,15.66,0,0,330,4,17,1,2022
961,Default,18.83,0,0,322,4,14,1,2022
8219,Jane,11.32,0,0,40,4,13,1,2022
5616,John,7.09,0,0,0,4,12,1,2022
916,Default,24.62,0,0,372,4,9,1,2022
4966,John,7.41,0,0,0,4,8,1,2022
5758,John,8.35,0,0,0,4,8,1,2022
3821,Jane,16.85,0,0,29,4,4,1,2022
4951,Jane,16.68,0,0,206,4,4,1,2022
1117,Jane,19.79,0,0,379,3,22,31,2022
8552,John,20.32,0,0,233,3,18,31,2022
563,Jane,15.79,0,0,394,3,17,31,2022
2181,Jane,13.86,0,0,295,3,10,31,2022
3179,John,9.74,0,0,0,3,9,31,2022
6537,John,12.55,0,0,0,3,6,31,2022
5854,John,12.96,0,0,0,3,3,31,2022
678,Default,18.55,0,0,320,3,14,30,2022
618,Default,25.33,1,0,251,3,7,30,2022
4308,Jane,11.57,0,0,44,3,11,29,2022
8082,Jane,11.32,0,0,263,3,8,29,2022
2709,Jane,16.61,0,0,246,3,7,29,2022
7145,John,13.21,0,0,0,3,4,29,2022
823,Jane,11.87,0,0,282,3,15,28,2022
7429,Jane,12.51,0,0,91,3,15,28,2022
683,Default,13.72,0,0,170,3,14,28,2022
4107,Jane,12.32,0,0,69,3,14,28,2022
707,John,15.59,0,0,0,3,5,28,2022
7143,John,13.21,0,0,0,3,4,28,2022
6795,John,12.81,0,0,0,3,1,28,2022
502,Default,17.87,0,0,442,3,0,28,2022
4385,Jane,17.64,0,0,291,3,0,28,2022
770,Default,19.28,0,0,643,3,21,27,2022
6207,Jane,19.1,0,0,556,3,21,27,2022
2098,Jane,14.33,0,0,499,3,19,27,2022
8551,John,20.32,0,0,233,3,18,27,2022
5891,John,7.2,0,0,0,3,10,27,2022
560,Default,24.29,0,0,323,3,5,27,2022
5936,Jane,17.56,0,0,258,3,0,27,2022
1301,John,18.62,0,0,387,3,22,26,2022
6449,Jane,16.55,0,0,297,3,5,26,2022
4008,John,13.25,0,0,0,3,1,26,2022
3761,John,13.93,0,0,0,3,23,25,2022
610,John,21.24,0,0,18,3,17,25,2022
8093,Jane,13.03,0,0,148,3,10,25,2022
6293,Jane,12.15,0,0,57,3,8,25,2022
765,Default,15.89,0,1,577,3,20,24,2022
1589,John,7.73,0,0,0,3,11,24,2022
4583,Jane,17.22,0,0,137,3,3,24,2022
6407,John,20.02,0,0,309,3,20,23,2022
6922,John,21.15,0,0,150,3,18,23,2022
5640,Jane,12.09,0,0,270,3,15,23,2022
6687,Jane,10.12,0,0,288,3,15,23,2022
2845,John,9.06,0,0,0,3,13,23,2022
4824,Jane,12.22,0,0,164,3,10,23,2022
3478,John,13.22,0,0,0,3,7,23,2022
1994,John,15.63,0,0,0,3,5,23,2022
515,Default,20.41,0,0,451,3,1,23,2022
4005,John,13.25,0,0,0,3,1,23,2022
2116,John,14.39,0,0,0,3,0,23,2022
3253,John,15.51,0,0,0,3,0,23,2022
2511,John,9.35,0,0,0,3,14,22,2022
3063,Jane,13.65,0,0,54,3,10,22,2022
6823,John,7.48,0,0,0,3,9,22,2022
2738,John,8.52,0,0,0,3,8,22,2022
588,Default,28.2,0,0,436,3,7,22,2022
777,Default,14.49,0,0,440,3,23,21,2022
3193,John,19.14,0,0,589,3,22,21,2022
7648,John,20.73,0,0,311,3,22,21,2022
728,Default,17.07,0,0,496,3,18,21,2022
700,Default,15.64,0,1,446,3,17,21,2022
7200,Jane,13.38,0,0,407,3,16,21,2022
1020,Jane,11.69,0,0,4,3,12,21,2022
665,Default,20.81,0,0,182,3,10,21,2022
1361,Jane,10.39,0,0,145,3,9,21,2022
2980,John,9.14,0,0,0,3,9,21,2022
3477,John,13.22,0,0,0,3,7,21,2022
3842,John,14.71,0,0,0,3,6,21,2022
4845,Jane,17.26,0,0,3,3,23,20,2022
3043,John,21.66,0,0,282,3,16,20,2022
672,Default,15.31,0,0,169,3,13,20,2022
6226,Jane,13.0,0,0,66,3,10,20,2022
6597,John,8.78,0,0,0,3,14,19,2022
215,John,9.09,0,0,0,3,13,19,2022
2047,John,12.77,0,0,0,3,23,18,2022
6091,John,20.14,0,0,296,3,18,18,2022
4881,Jane,17.45,0,0,286,3,7,18,2022
4007,John,13.25,0,0,0,3,1,18,2022
5944,Jane,12.35,0,0,210,3,13,17,2022
1513,Jane,13.36,0,0,108,3,8,17,2022
3596,John,14.51,0,0,0,3,5,17,2022
5169,Jane,17.16,0,0,104,3,5,17,2022
73,Jane,17.41,0,0,172,3,4,17,2022
8086,Jane,17.5,0,0,295,3,23,16,2022
598,John,19.8,0,0,60,3,18,16,2022
748,Default,10.84,0,0,302,3,18,16,2022
5772,Jane,13.39,0,0,533,3,17,16,2022
4756,John,19.1,0,0,203,3,16,16,2022
5000,Jane,14.37,0,0,362,3,16,16,2022
4667,Jane,11.55,0,0,166,3,15,16,2022
4241,John,7.67,0,0,0,3,13,16,2022
3420,Jane,17.29,0,0,145,3,5,16,2022
523,John,14.4,0,0,0,3,4,16,2022
7594,John,19.74,0,0,526,3,22,15,2022
334,Jane,12.56,0,0,255,3,12,15,2022
5849,Jane,13.26,0,0,85,3,11,15,2022
201,Jane,13.93,0,0,285,3,9,15,2022
8134,John,20.33,0,0,567,3,20,14,2022
1257,Jane,12.62,0,0,400,3,19,14,2022
3473,Jane,14.6,0,0,333,3,19,14,2022
275,John,19.16,0,0,160,3,16,14,2022
2682,John,8.68,0,0,0,3,15,14,2022
7958,John,14.71,0,0,0,3,7,14,2022
6604,Jane,10.46,0,0,183,3,10,13,2022
2770,John,8.03,0,0,0,3,9,13,2022
4236,Jane,16.32,0,0,70,3,7,13,2022
3222,Jane,16.94,0,0,279,3,6,13,2022
7236,Jane,17.26,0,0,9,3,3,13,2022
504,Default,19.12,0,0,444,3,0,13,2022
1984,Jane,20.23,0,0,499,3,22,12,2022
6208,Jane,19.1,0,0,556,3,21,12,2022
8631,Jane,13.8,0,0,63,3,14,12,2022
4825,Jane,12.22,0,0,164,3,10,12,2022
3403,John,9.14,0,0,0,3,9,12,2022
4215,John,8.67,0,0,0,3,8,12,2022
5572,John,15.5,0,0,0,3,4,12,2022
6456,John,21.27,0,0,434,3,21,11,2022
1790,Jane,12.55,0,0,50,3,10,11,2022
4113,Jane,17.74,0,0,123,3,23,10,2022
4607,John,21.22,0,0,241,3,18,10,2022
5254,John,20.11,0,0,177,3,16,10,2022
2142,John,8.68,0,0,0,3,11,10,2022
664,Default,23.24,0,1,162,3,10,10,2022
8805,Jane,16.05,0,0,80,3,23,9,2022
1372,John,21.59,0,0,511,3,20,9,2022
619,Default,24.93,0,0,270,3,7,9,2022
3929,John,15.95,0,0,0,3,4,9,2022
8085,Jane,17.5,0,0,295,3,23,8,2022
5073,John,18.9,0,0,599,3,22,8,2022
1033,Jane,12.45,0,0,291,3,15,8,2022
8321,John,8.53,0,0,0,3,8,8,2022
8700,Jane,16.05,0,0,53,3,6,8,2022
524,Default,20.95,0,0,433,3,2,8,2022
2796,Jane,17.8,0,0,49,3,1,8,2022
8251,Jane,17.2,0,0,59,3,0,8,2022
3573,John,19.72,0,0,437,3,19,7,2022
8313,John,8.24,0,0,0,3,15,7,2022
679,Default,20.89,0,1,335,3,14,7,2022
3405,John,9.14,0,0,0,3,9,7,2022
7470,John,8.89,0,0,0,3,9,7,2022
6154,Jane,17.29,0,0,291,3,6,7,2022
27,Jane,16.75,0,0,158,3,1,7,2022
1853,Jane,15.94,0,0,331,3,16,6,2022
2646,John,8.06,0,0,0,3,14,6,2022
6029,Jane,10.55,0,0,108,3,12,6,2022
4328,Jane,13.7,0,0,24,3,8,6,2022
3817,Jane,16.83,0,0,69,3,3,6,2022
3736,John,15.03,0,0,0,3,2,6,2022
8797,Jane,10.87,0,0,37,3,15,5,2022
8534,Jane,11.55,0,0,270,3,9,5,2022
6297,Jane,12.15,0,0,57,3,8,5,2022
3324,Jane,16.2,0,0,244,3,7,5,2022
4581,Jane,17.16,0,0,63,3,3,5,2022
3167,John,12.08,0,0,0,3,1,5,2022
7951,Jane,13.06,0,0,301,3,16,4,2022
4886,Jane,16.65,0,0,1,3,6,4,2022
3764,John,12.84,0,0,0,3,2,4,2022
8175,John,21.8,0,0,69,3,18,3,2022
4034,John,8.8,0,0,0,3,10,3,2022
3569,John,12.92,0,0,0,3,5,3,2022
7418,John,14.15,0,0,0,3,0,3,2022
6862,John,18.39,0,0,569,3,21,2,2022
3119,Jane,13.41,0,0,597,3,17,2,2022
7950,Jane,13.06,0,0,301,3,16,2,2022
7428,Jane,12.51,0,0,91,3,15,2,2022
5031,Jane,16.92,0,0,127,3,4,2,2022
3228,Jane,14.14,0,0,356,3,16,1,2022
4478,John,9.0,0,0,0,3,15,1,2022
274,John,9.78,0,0,0,3,12,1,2022
3371,John,13.44,0,0,0,3,0,1,2022
458,Default,20.53,0,0,683,2,22,28,2022
1143,Jane,13.35,0,0,240,2,15,28,2022
5882,John,9.23,0,0,0,2,9,28,2022
7880,John,14.36,0,0,0,2,5,28,2022
7661,Jane,20.44,0,0,331,2,21,27,2022
7113,Jane,14.66,0,0,526,2,18,27,2022
386,Default,17.92,0,0,133,2,13,27,2022
4745,John,18.58,0,0,238,2,17,26,2022
4782,Jane,10.06,0,0,37,2,10,26,2022
6142,John,7.38,0,0,0,2,15,25,2022
8910,John,15.89,0,0,0,2,6,25,2022
8855,John,12.81,0,0,0,2,0,25,2022
36,John,18.92,0,0,330,2,19,24,2022
6459,Jane,15.77,0,0,442,2,19,24,2022
369,Default,25.42,0,0,360,2,9,24,2022
5221,John,12.39,0,0,0,2,2,24,2022
7983,John,20.33,0,0,24,2,17,23,2022
7823,John,8.36,0,0,0,2,15,23,2022
8411,Jane,11.83,0,0,78,2,13,23,2022
4066,John,8.93,0,0,0,2,10,23,2022
5739,Jane,20.83,0,0,372,2,21,22,2022
1756,Jane,16.56,0,0,108,2,7,22,2022
713,Jane,17.59,0,0,195,2,6,22,2022
475,Default,13.73,0,0,425,2,22,21,2022
2767,John,21.39,0,0,458,2,22,21,2022
2337,John,8.12,0,0,0,2,9,21,2022
361,Default,23.4,0,1,225,2,8,21,2022
2979,John,7.29,0,0,0,2,8,21,2022
5121,John,8.64,0,0,0,2,8,21,2022
7738,Jane,12.58,0,0,188,2,8,21,2022
7407,Jane,17.63,0,0,53,2,23,20,2022
5283,John,18.38,0,0,431,2,19,20,2022
7269,John,7.25,0,0,0,2,13,20,2022
7350,Jane,13.9,0,0,154,2,11,20,2022
1939,John,8.11,0,0,0,2,10,20,2022
7872,Jane,11.83,0,0,2,2,9,20,2022
8099,Jane,17.5,0,0,43,2,4,20,2022
139,Jane,20.72,0,0,470,2,22,19,2022
128,Jane,13.31,0,0,481,2,16,19,2022
581,Jane,14.28,0,0,323,2,16,19,2022
4679,John,7.84,0,0,0,2,10,19,2022
508,John,13.24,0,0,0,2,7,19,2022
3731,John,15.85,0,0,0,2,5,19,2022
6425,Jane,16.03,0,0,3,2,23,18,2022
1565,John,20.04,0,0,468,2,21,18,2022
433,Default,12.15,0,0,336,2,19,18,2022
4191,John,21.47,0,0,314,2,22,17,2022
6908,John,18.76,0,0,593,2,20,17,2022
605,Jane,15.0,0,0,506,2,17,17,2022
3745,Jane,14.29,0,0,513,2,17,17,2022
5722,John,19.65,0,0,88,2,16,17,2022
943,John,7.21,0,0,0,2,14,17,2022
2978,John,7.29,0,0,0,2,8,17,2022
6612,John,14.66,0,0,0,2,23,16,2022
7443,John,19.73,0,0,556,2,22,16,2022
5446,John,20.88,0,0,352,2,20,16,2022
8525,John,21.03,0,0,471,2,20,16,2022
4273,John,21.85,0,0,233,2,16,16,2022
3381,John,9.21,0,0,0,2,15,16,2022
6515,John,9.97,0,0,0,2,9,16,2022
8084,John,9.12,0,0,0,2,9,16,2022
1176,Jane,19.98,0,0,450,2,22,15,2022
3171,John,19.16,0,0,419,2,21,15,2022
3088,John,7.45,0,0,0,2,11,15,2022
7636,Jane,16.1,0,0,233,2,6,15,2022
6751,John,12.41,0,0,0,2,2,15,2022
8206,John,15.04,0,0,0,2,1,15,2022
2396,Jane,21.01,0,0,347,2,21,14,2022
4317,Jane,12.35,0,0,530,2,19,14,2022
6919,John,20.68,0,0,377,2,19,14,2022
1744,Jane,14.44,0,0,375,2,18,14,2022
2222,Jane,13.44,0,0,528,2,16,14,2022
5785,John,7.01,0,0,0,2,9,14,2022
8007,John,15.19,0,0,0,2,7,14,2022
4189,John,21.47,0,0,314,2,22,13,2022
2307,John,21.38,0,0,162,2,16,13,2022
6448,John,9.27,0,0,0,2,14,13,2022
5791,John,12.31,0,0,0,2,2,13,2022
6108,John,14.96,0,0,0,2,1,13,2022
6111,John,14.96,0,0,0,2,1,13,2022
1365,Jane,20.08,0,0,551,2,22,12,2022
5780,John,20.08,0,0,379,2,19,12,2022
6917,John,20.68,0,0,377,2,19,12,2022
4437,John,9.67,0,0,0,2,12,12,2022
5176,John,15.22,0,0,0,2,6,12,2022
1988,Jane,17.4,0,0,250,2,2,12,2022
5904,John,19.37,0,0,145,2,16,11,2022
6116,Jane,16.83,0,0,178,2,2,11,2022
2481,Jane,12.23,0,0,217,2,12,10,2022
2192,Jane,10.64,0,0,157,2,10,10,2022
3917,John,9.19,0,0,0,2,8,10,2022
5475,John,12.9,0,0,0,2,0,10,2022
1653,Jane,21.92,0,0,528,2,20,9,2022
4018,Jane,14.62,0,0,508,2,19,9,2022
455,Jane,12.99,0,0,584,2,18,9,2022
8163,John,8.62,0,0,0,2,14,9,2022
4903,Jane,11.25,0,0,127,2,12,9,2022
1086,Jane,12.9,0,0,269,2,9,9,2022
2549,Jane,17.53,0,0,211,2,7,9,2022
6875,Jane,16.93,0,0,85,2,3,9,2022
8363,John,19.87,0,0,591,2,22,8,2022
5518,Jane,17.71,0,0,45,2,4,8,2022
7567,Jane,17.58,0,0,151,2,2,8,2022
2381,Jane,21.89,0,0,394,2,21,6,2022
5285,John,18.38,0,0,431,2,19,6,2022
3376,John,9.21,0,0,0,2,15,6,2022
3697,Jane,13.75,0,0,296,2,9,6,2022
440,John,8.8,0,0,0,2,8,6,2022
8094,Jane,17.5,0,0,43,2,4,6,2022
4130,Jane,19.2,0,0,597,2,21,5,2022
6092,John,13.76,0,0,0,2,23,4,2022
3091,Jane,12.51,0,0,377,2,16,4,2022
347,Default,25.9,0,0,436,2,7,4,2022
8270,Jane,17.35,0,0,191,2,2,4,2022
8571,John,21.55,0,0,378,2,19,3,2022
2361,Jane,14.75,0,0,468,2,17,3,2022
3468,Jane,13.92,0,0,57,2,14,3,2022
5930,John,13.49,0,0,0,2,2,3,2022
308,Default,20.83,0,0,451,2,1,3,2022
3914,Jane,14.2,0,0,513,2,18,2,2022
2600,John,20.06,0,0,187,2,17,2,2022
681,Jane,11.07,0,0,109,2,15,2,2022
8164,John,8.62,0,0,0,2,14,2,2022
373,Default,22.51,0,0,190,2,9,2,2022
4370,John,12.1,0,0,0,2,7,2,2022
6754,Jane,19.85,0,0,411,2,22,1,2022
5778,John,20.08,0,0,379,2,19,1,2022
6626,Jane,15.67,0,0,527,2,17,1,2022
7573,John,8.16,0,0,0,2,15,1,2022
4904,Jane,11.25,0,0,127,2,12,1,2022
358,Default,26.19,0,1,412,2,8,1,2022
5280,John,13.3,0,0,0,2,4,1,2022
4398,Jane,10.9,0,0,58,1,23,31,2022
7450,Jane,14.65,0,0,488,1,19,31,2022
232,Default,17.96,0,0,504,1,18,31,2022
6099,Jane,10.75,0,0,32,1,2,31,2022
6561,Jane,15.21,0,0,481,1,20,30,2022
2671,Jane,10.29,0,0,70,1,23,29,2022
235,Default,12.02,0,0,294,1,18,29,2022
5879,John,8.86,0,0,128,1,5,29,2022
5703,Jane,14.58,0,0,566,1,21,28,2022
7149,Jane,13.41,0,0,304,1,20,28,2022
8921,Jane,13.32,0,0,442,1,19,28,2022
7046,John,15.1,0,0,286,1,16,28,2022
4811,Jane,11.51,0,0,48,1,8,28,2022
5626,Jane,10.55,0,0,132,1,7,28,2022
8611,John,7.79,0,0,240,1,0,28,2022
5692,John,8.55,0,0,121,1,23,27,2022
4096,John,15.34,0,0,564,1,19,27,2022
2038,Jane,11.45,0,0,254,1,14,27,2022
5041,Jane,15.84,0,0,25,1,11,27,2022
5826,John,6.71,0,0,0,1,11,27,2022
6691,Jane,15.45,0,0,546,1,20,26,2022
3208,Jane,14.12,0,0,74,1,10,26,2022
5599,John,6.13,0,0,0,1,8,26,2022
5625,Jane,10.55,0,0,132,1,7,26,2022
2108,John,7.59,0,0,106,1,3,26,2022
6985,John,9.27,0,0,153,1,1,26,2022
186,Default,19.06,0,0,158,1,11,25,2022
1489,Jane,10.96,0,0,269,1,1,25,2022
7842,Jane,11.4,0,0,41,1,0,25,2022
8279,Jane,11.18,0,0,121,1,23,24,2022
7148,Jane,13.41,0,0,304,1,20,24,2022
6570,Jane,13.08,0,0,97,1,13,24,2022
8705,John,3.48,0,0,0,1,11,24,2022
8071,Jane,14.51,0,0,151,1,9,24,2022
5624,Jane,10.55,0,0,132,1,7,24,2022
79,Default,25.87,0,1,545,1,5,24,2022
609,John,8.98,0,0,135,1,4,24,2022
4226,John,6.85,0,0,122,1,1,24,2022
5007,John,16.25,0,0,431,1,19,23,2022
3841,John,15.74,0,0,546,1,18,23,2022
5449,Jane,12.0,0,0,231,1,14,23,2022
4814,Jane,11.29,0,0,241,1,12,23,2022
8660,Jane,13.87,0,0,69,1,11,23,2022
3509,John,7.43,0,0,245,1,7,23,2022
5411,John,6.02,0,0,206,1,7,23,2022
4287,John,13.17,0,0,32,1,16,22,2022
688,John,3.73,0,0,0,1,9,22,2022
732,John,3.04,0,0,0,1,13,21,2022
933,John,11.21,0,0,201,1,6,21,2022
8528,John,11.89,0,0,145,1,6,21,2022
55,Default,24.3,0,0,413,1,3,21,2022
4559,Jane,11.64,0,0,192,1,2,21,2022
19,Default,22.84,1,0,710,1,1,21,2022
336,Jane,15.56,0,0,509,1,19,20,2022
6164,Jane,12.98,0,0,273,1,13,20,2022
3882,Jane,12.88,0,0,120,1,8,20,2022
3125,John,10.64,0,0,94,1,4,20,2022
6767,Jane,11.26,0,0,185,1,3,20,2022
273,Default,20.74,0,0,669,1,22,19,2022
6052,Jane,14.8,0,0,521,1,22,19,2022
4908,Jane,13.34,0,0,561,1,21,19,2022
1581,Jane,14.77,0,0,167,1,17,19,2022
1678,John,4.16,0,0,0,1,15,19,2022
7500,John,8.94,0,0,289,1,7,19,2022
3996,John,5.08,0,0,87,1,4,19,2022
9,Default,23.21,0,0,695,1,0,19,2022
4669,Jane,14.61,0,0,114,1,9,18,2022
7501,John,8.94,0,0,289,1,7,18,2022
2627,John,9.7,0,0,213,1,23,17,2022
8281,Jane,11.18,0,0,121,1,23,17,2022
6693,Jane,15.45,0,0,546,1,20,17,2022
2574,John,3.17,0,0,0,1,12,17,2022
2810,John,5.24,0,0,272,1,4,17,2022
4526,Jane,10.66,0,0,89,1,1,17,2022
6914,Jane,10.95,0,0,270,1,0,17,2022
6585,Jane,10.4,0,0,263,1,23,16,2022
6450,John,17.24,0,0,430,1,22,16,2022
259,Default,12.4,0,0,392,1,20,16,2022
3038,Jane,17.38,0,0,90,1,16,16,2022
2335,John,5.86,0,0,0,1,15,16,2022
6508,Jane,13.54,0,0,0,1,12,16,2022
2032,Jane,14.85,0,0,258,1,10,16,2022
3864,John,2.69,0,0,0,1,10,16,2022
8473,John,6.58,0,0,0,1,8,16,2022
7391,John,6.28,0,0,208,1,0,16,2022
6282,John,19.27,0,0,463,1,18,15,2022
3426,John,12.51,0,0,31,1,17,15,2022
5329,John,6.86,0,0,0,1,14,15,2022
3606,John,4.97,0,0,0,1,12,15,2022
2096,John,15.72,0,0,586,1,18,14,2022
4640,John,15.16,0,0,402,1,18,14,2022
4146,Jane,16.42,0,0,92,1,16,14,2022
4456,John,5.5,0,0,58,1,7,14,2022
1053,John,5.89,0,0,94,1,4,14,2022
8870,John,5.1,0,0,128,1,23,13,2022
2951,John,19.35,0,0,406,1,20,13,2022
3479,John,17.04,0,0,321,1,18,13,2022
1503,John,4.57,0,0,0,1,9,13,2022
146,Default,26.78,0,0,267,1,7,13,2022
4750,Jane,11.83,0,0,26,1,5,13,2022
3319,Jane,10.99,0,0,269,1,4,13,2022
4996,Jane,10.57,0,0,15,1,0,13,2022
3234,John,11.65,0,0,180,1,23,12,2022
620,Jane,11.29,0,0,103,1,11,12,2022
4262,John,7.13,0,0,161,1,6,12,2022
3321,Jane,10.99,0,0,269,1,4,12,2022
7841,Jane,11.4,0,0,41,1,0,12,2022
3866,John,2.69,0,0,0,1,10,11,2022
3071,Jane,10.98,0,0,190,1,4,11,2022
1666,Jane,11.75,0,0,182,1,1,11,2022
5274,John,8.39,0,0,260,1,1,11,2022
1652,Jane,10.44,0,0,120,1,23,10,2022
4153,John,18.92,0,0,511,1,20,10,2022
3268,Jane,15.42,0,0,155,1,15,10,2022
1668,John,3.84,0,0,0,1,9,10,2022
4858,John,6.7,0,0,111,1,7,10,2022
3367,John,8.19,0,0,28,1,23,9,2022
7723,Jane,14.52,0,0,532,1,22,9,2022
4443,John,4.97,0,0,0,1,12,9,2022
4522,Jane,11.14,0,0,66,1,1,9,2022
5501,Jane,10.59,0,0,259,1,1,9,2022
7888,Jane,10.35,0,0,19,1,23,8,2022
4832,John,17.68,0,0,542,1,22,8,2022
5010,John,19.06,0,0,319,1,18,8,2022
6557,Jane,15.99,0,0,102,1,9,8,2022
3336,John,10.15,0,0,258,1,1,8,2022
247,Default,9.74,0,0,329,1,19,7,2022
2081,Jane,14.21,0,0,36,1,13,7,2022
6345,Jane,12.86,0,0,84,1,8,7,2022
105,Default,27.15,0,0,509,1,6,7,2022
3318,Jane,10.99,0,0,269,1,4,7,2022
3552,Jane,15.79,0,0,527,1,19,6,2022
888,John,18.48,0,0,567,1,18,6,2022
8657,Jane,15.91,0,0,27,1,9,6,2022
86,Default,27.92,1,0,556,1,5,6,2022
4180,Jane,11.36,0,0,127,1,5,6,2022
7327,Jane,11.36,0,0,264,1,4,6,2022
7540,Jane,13.14,0,0,356,1,22,5,2022
4243,John,3.18,0,0,0,1,15,5,2022
1311,Jane,14.47,0,0,210,1,14,5,2022
4671,Jane,15.75,0,0,265,1,11,4,2022
7843,Jane,11.4,0,0,41,1,0,4,2022
7460,John,15.59,0,0,424,1,20,3,2022
4642,Jane,15.48,0,0,577,1,19,3,2022
3036,Jane,17.38,0,0,90,1,16,3,2022
4108,John,7.4,0,0,0,1,13,3,2022
3134,Jane,12.34,0,0,149,1,9,3,2022
7859,Jane,14.96,0,0,496,1,19,2,2022
6281,John,19.27,0,0,463,1,18,2,2022
4802,Jane,12.97,0,0,290,1,11,2,2022
4598,John,4.4,0,0,0,1,10,2,2022
8390,John,6.65,0,0,0,1,9,2,2022
5037,John,11.24,0,0,65,1,1,2,2022
5447,John,15.62,0,0,542,1,22,1,2022
5374,John,10.35,0,0,12,1,7,1,2022
8872,Jane,11.31,0,0,295,1,6,1,2022
8397,Jane,10.39,0,0,125,1,5,1,2022
2804,John,10.33,0,0,299,1,0,1,2022
6388,Jane,14.69,0,0,407,12,19,31,2021
5588,Jane,15.98,0,0,88,12,10,31,2021
5243,Jane,14.42,0,0,156,12,9,31,2021
3850,John,6.14,0,0,135,12,7,31,2021
3421,Jane,11.7,0,0,62,12,4,31,2021
571,Jane,11.6,0,0,277,12,2,31,2021
2670,Default,21.47,0,0,702,12,1,31,2021
2041,John,9.8,0,0,285,12,0,31,2021
6183,Jane,13.43,0,0,50,12,11,30,2021
6185,Jane,13.43,0,0,50,12,11,30,2021
1111,John,11.76,0,0,19,12,6,30,2021
233,John,9.93,0,0,109,12,5,30,2021
4821,Jane,13.56,0,0,563,12,18,29,2021
4481,Jane,17.1,0,0,299,12,16,29,2021
4301,Jane,12.41,0,0,167,12,11,29,2021
2661,Default,23.43,0,0,689,12,1,29,2021
3494,Jane,14.41,0,0,523,12,22,28,2021
5496,John,11.98,0,0,62,12,16,28,2021
7372,John,4.86,0,0,0,12,14,28,2021
2826,Default,15.11,0,1,155,12,13,28,2021
5815,Jane,11.13,0,0,227,12,8,28,2021
3294,Jane,11.83,0,0,121,12,6,28,2021
2869,John,7.08,0,0,294,12,5,28,2021
3895,Jane,11.48,0,0,119,12,3,28,2021
2698,Default,17.95,0,0,455,12,1,28,2021
2544,Jane,13.51,0,0,502,12,22,27,2021
1764,Jane,15.5,0,0,317,12,21,27,2021
8513,Jane,14.0,0,0,562,12,20,27,2021
7967,Jane,14.94,0,0,139,12,16,27,2021
3429,John,6.42,0,0,0,12,12,27,2021
5723,Jane,15.71,0,0,22,12,12,27,2021
5392,Jane,10.51,0,0,23,12,4,27,2021
5042,John,11.93,0,0,207,12,1,27,2021
7047,John,16.33,0,0,554,12,22,26,2021
2961,Default,19.12,0,0,630,12,21,26,2021
8447,Jane,13.73,0,0,461,12,21,26,2021
5583,John,14.8,0,0,102,12,16,26,2021
2794,Default,22.44,1,0,300,12,12,26,2021
5532,John,6.91,0,0,0,12,12,26,2021
1689,Jane,14.38,0,0,232,12,10,26,2021
2760,Default,25.83,0,1,262,12,7,26,2021
5350,John,7.26,0,0,69,12,5,26,2021
1811,John,11.05,0,0,207,12,3,26,2021
8277,Jane,11.7,0,0,180,12,2,26,2021
7728,John,10.56,0,0,299,12,23,25,2021
7198,John,16.1,0,0,306,12,22,25,2021
8904,John,18.18,0,0,350,12,19,25,2021
2598,John,13.55,0,0,229,12,16,25,2021
4483,Jane,17.1,0,0,299,12,16,25,2021
456,Jane,14.81,0,0,161,12,14,25,2021
6321,Jane,15.83,0,0,150,12,9,25,2021
2752,Default,27.01,0,0,461,12,7,25,2021
4851,Jane,11.86,0,0,157,12,7,25,2021
5481,John,11.71,0,0,138,12,1,25,2021
2959,Default,11.76,0,0,381,12,20,24,2021
3561,Jane,13.45,0,0,79,12,17,24,2021
5459,John,13.21,0,0,21,12,17,24,2021
5593,John,2.24,0,0,0,12,13,24,2021
8636,Jane,11.96,0,0,130,12,7,24,2021
7558,John,8.48,0,0,200,12,23,23,2021
8862,Jane,15.48,0,0,401,12,20,23,2021
8151,John,15.1,0,0,495,12,18,23,2021
8073,Jane,15.54,0,0,82,12,16,23,2021
1951,John,6.63,0,0,0,12,9,23,2021
467,John,9.55,0,0,66,12,5,23,2021
