id,user,temp,gasDetect,fireDetect,lightLevel,month,hour
1558,Default,25.81,0,0,322,7,6
1731,Jane,14.59,0,0,0,7,6
1919,Jane,14.09,0,0,0,7,6
2123,Jane,13.47,0,0,0,7,6
2681,Jane,13.82,0,0,0,7,6
3192,Jane,13.97,0,0,0,7,6
4550,John,14.71,0,0,0,7,6
4649,John,13.62,0,0,0,7,6
4650,John,13.62,0,0,0,7,6
4651,John,13.62,0,0,0,7,6
5384,John,15.68,0,0,0,7,6
5385,John,15.68,0,0,0,7,6
5402,Jane,13.24,0,0,0,7,6
5614,Jane,15.76,0,0,0,7,6
5809,Jane,15.26,0,0,0,7,6
5850,John,13.49,0,0,0,7,6
6349,John,13.74,0,0,0,7,6
6350,John,13.74,0,0,0,7,6
6874,Jane,13.59,0,0,0,7,6
7761,John,13.49,0,0,0,7,6
7762,John,13.49,0,0,0,7,6
7867,John,15.5,0,0,0,7,6
7868,John,15.5,0,0,0,7,6
291,Jane,13.8,0,0,0,7,7
443,Jane,14.41,0,0,0,7,7
643,John,15.81,0,0,0,7,7
763,Jane,14.64,0,0,0,7,7
796,John,13.52,0,0,0,7,7
1119,John,13.85,0,0,0,7,7
1380,Jane,14.86,0,0,0,7,7
1559,Default,26.05,0,0,455,7,7
1560,Default,24.25,0,0,272,7,7
2160,John,14.05,0,0,0,7,7
2785,Jane,15.45,0,0,0,7,7
2987,John,14.02,0,0,0,7,7
2988,John,14.02,0,0,0,7,7
2989,John,14.02,0,0,0,7,7
2990,John,14.02,0,0,0,7,7
3216,Jane,13.8,0,0,0,7,7
3891,John,13.32,0,0,0,7,7
4042,Jane,13.37,0,0,0,7,7
4043,Jane,13.37,0,0,0,7,7
4121,John,15.94,0,0,0,7,7
4122,John,15.94,0,0,0,7,7
4123,John,15.94,0,0,0,7,7
4654,John,15.32,0,0,0,7,7
4655,John,15.32,0,0,0,7,7
4656,John,15.32,0,0,0,7,7
4657,John,15.32,0,0,0,7,7
4658,John,15.32,0,0,0,7,7
4696,John,15.02,0,0,0,7,7
5260,John,13.94,0,0,0,7,7
5644,Jane,14.83,0,0,0,7,7
5880,Jane,13.9,0,0,0,7,7
6799,Jane,15.45,0,0,0,7,7
7359,John,15.75,0,0,0,7,7
7736,Jane,15.82,0,0,0,7,7
7883,Jane,15.21,0,0,0,7,7
7884,Jane,15.21,0,0,0,7,7
7885,Jane,15.21,0,0,0,7,7
7886,Jane,15.21,0,0,0,7,7
250,Jane,12.39,0,0,0,7,8
835,John,14.37,0,0,0,7,8
1252,John,13.5,0,0,0,7,8
1561,Default,27.88,0,0,378,7,8
1564,Default,26.15,0,0,396,7,8
1569,Default,26.62,0,0,394,7,8
1570,Default,23.27,0,0,225,7,8
1572,Default,24.61,0,0,221,7,8
1573,Default,22.95,0,0,236,7,8
2514,John,14.24,0,0,0,7,8
2895,Jane,12.86,0,0,0,7,8
3350,Jane,11.72,0,0,0,7,8
3890,John,15.86,0,0,0,7,8
4418,John,14.41,0,0,0,7,8
4901,Jane,12.92,0,0,0,7,8
4907,Jane,11.36,0,0,0,7,8
5006,John,13.92,0,0,0,7,8
5209,Jane,11.53,0,0,0,7,8
5457,John,15.2,0,0,0,7,8
6974,Jane,13.14,0,0,0,7,8
7158,John,15.15,0,0,0,7,8
7159,John,15.15,0,0,0,7,8
8337,Jane,11.87,0,0,0,7,8
708,John,15.83,0,0,0,7,9
1186,John,14.34,0,0,0,7,9
1287,Jane,12.64,0,0,0,7,9
1386,John,14.45,0,0,0,7,9
1388,John,14.09,0,0,0,7,9
1574,Default,25.74,0,0,356,7,9
1576,Default,25.21,1,0,367,7,9
1578,Default,23.99,0,0,352,7,9
1580,Default,26.66,0,0,371,7,9
1586,Default,25.24,0,0,349,7,9
1592,Default,22.3,0,0,195,7,9
1595,Default,21.6,1,0,211,7,9
1605,Default,22.39,0,0,178,7,9
1606,Default,21.77,0,0,203,7,9
1614,Default,21.57,0,0,178,7,9
2972,John,15.79,0,0,0,7,9
3053,Jane,13.55,0,0,0,7,9
3129,John,13.5,0,0,0,7,9
3259,Jane,12.11,0,0,0,7,9
3260,Jane,12.11,0,0,0,7,9
3261,Jane,12.11,0,0,0,7,9
3721,Jane,13.0,0,0,0,7,9
3778,Jane,13.71,0,0,0,7,9
3779,Jane,13.71,0,0,0,7,9
4075,Jane,13.86,0,0,0,7,9
4076,Jane,13.86,0,0,0,7,9
4077,Jane,13.86,0,0,0,7,9
4293,Jane,13.66,0,0,0,7,9
4294,Jane,13.66,0,0,0,7,9
4422,Jane,13.74,0,0,0,7,9
4648,John,13.01,0,0,0,7,9
4917,John,15.49,0,0,0,7,9
4918,John,15.49,0,0,0,7,9
5090,John,13.46,0,0,0,7,9
5091,John,13.46,0,0,0,7,9
5298,Jane,11.48,0,0,0,7,9
7163,John,15.23,0,0,0,7,9
7314,Jane,13.05,0,0,0,7,9
573,John,15.22,0,0,0,7,10
729,Jane,11.35,0,0,0,7,10
1090,Jane,11.59,0,0,0,7,10
1125,John,15.48,0,0,0,7,10
1550,John,15.32,0,0,0,7,10
1597,John,15.68,0,0,0,7,10
1618,Default,25.64,0,0,351,7,10
1619,Default,23.91,0,0,317,7,10
1622,Default,21.36,0,0,174,7,10
1625,Default,18.51,0,0,159,7,10
2133,John,15.09,0,0,0,7,10
3203,John,14.78,0,0,0,7,10
3204,John,14.78,0,0,0,7,10
3903,Jane,11.42,0,0,0,7,10
3978,Jane,13.77,0,0,0,7,10
3979,Jane,13.77,0,0,0,7,10
3980,Jane,13.77,0,0,0,7,10
3981,Jane,13.77,0,0,0,7,10
4152,Jane,12.41,0,0,0,7,10
4237,Jane,11.01,0,0,0,7,10
4859,Jane,11.07,0,0,0,7,10
5129,John,13.22,0,0,0,7,10
5315,John,15.68,0,0,0,7,10
5322,Jane,12.5,0,0,0,7,10
5606,John,13.75,0,0,0,7,10
5607,John,13.75,0,0,0,7,10
5985,Jane,12.55,0,0,0,7,10
5986,Jane,12.55,0,0,0,7,10
6151,John,13.14,0,0,0,7,10
6196,Jane,13.99,0,0,0,7,10
6197,Jane,13.99,0,0,0,7,10
6429,Jane,13.62,0,0,0,7,10
6553,Jane,13.45,0,0,0,7,10
6959,John,15.32,0,0,0,7,10
6960,John,15.32,0,0,0,7,10
7305,John,14.87,0,0,0,7,10
7812,Jane,12.67,0,0,0,7,10
8697,Jane,11.17,0,0,0,7,10
8698,Jane,11.17,0,0,0,7,10
8699,Jane,11.17,0,0,0,7,10
8739,John,13.75,0,0,0,7,10
405,John,14.64,0,0,0,7,11
716,Jane,12.74,0,0,0,7,11
1249,John,14.17,0,0,0,7,11
1394,Jane,12.8,0,0,0,7,11
1626,Default,23.74,0,0,317,7,11
1627,Default,21.68,0,0,165,7,11
2166,Jane,13.11,0,0,0,7,11
2741,Jane,11.47,0,0,0,7,11
2923,John,14.28,0,0,0,7,11
3510,John,15.36,0,0,0,7,11
3785,John,15.1,0,0,0,7,11
3807,John,13.96,0,0,0,7,11
4161,John,13.67,0,0,0,7,11
4498,John,14.69,0,0,0,7,11
4499,John,14.69,0,0,0,7,11
4500,John,14.69,0,0,0,7,11
4779,Jane,11.26,0,0,0,7,11
4780,Jane,11.26,0,0,0,7,11
5001,Jane,12.74,0,0,0,7,11
5002,Jane,12.74,0,0,0,7,11
6690,Jane,12.09,0,0,0,7,11
7124,John,14.0,0,0,0,7,11
7756,John,13.19,0,0,0,7,11
8269,Jane,11.1,0,0,0,7,11
8463,Jane,11.31,0,0,0,7,11
549,Jane,13.98,0,0,0,7,12
792,John,14.63,0,0,0,7,12
1068,John,14.1,0,0,0,7,12
1140,Jane,12.47,0,0,0,7,12
1263,John,14.89,0,0,0,7,12
1631,Default,19.9,0,0,308,7,12
1632,Default,20.04,0,0,296,7,12
1633,Default,22.53,0,0,303,7,12
1634,Default,20.78,0,0,301,7,12
1642,Default,16.16,0,0,136,7,12
1646,Default,16.37,0,0,140,7,12
1647,Default,19.05,0,0,155,7,12
1651,Jane,11.32,0,0,0,7,12
1655,Default,17.7,0,0,143,7,12
2149,Jane,13.41,0,0,0,7,12
2288,Jane,13.7,0,0,0,7,12
2458,John,15.93,0,0,0,7,12
2742,John,15.34,0,0,0,7,12
3021,John,13.83,0,0,0,7,12
3133,Jane,13.96,0,0,0,7,12
3442,Jane,11.85,0,0,0,7,12
3872,John,14.68,0,0,0,7,12
5874,Jane,12.59,0,0,0,7,12
5875,Jane,12.59,0,0,0,7,12
5876,Jane,12.59,0,0,0,7,12
6861,Jane,11.06,0,0,0,7,12
7382,Jane,11.14,0,0,0,7,12
7383,Jane,11.14,0,0,0,7,12
7384,Jane,11.14,0,0,0,7,12
7669,John,15.23,0,0,0,7,12
7670,John,15.23,0,0,0,7,12
8248,John,13.51,0,0,0,7,12
8249,John,13.51,0,0,0,7,12
680,John,13.4,0,0,0,7,13
2358,John,15.73,0,0,0,7,13
2587,John,13.35,0,0,0,7,13
2782,John,15.85,0,0,0,7,13
3015,Jane,13.54,0,0,0,7,13
3016,Jane,13.54,0,0,0,7,13
3782,Jane,11.61,0,0,0,7,13
3783,Jane,11.61,0,0,0,7,13
3784,Jane,11.61,0,0,0,7,13
4204,John,13.47,0,0,0,7,13
4205,John,13.47,0,0,0,7,13
5489,Jane,12.23,0,0,0,7,13
5490,Jane,12.23,0,0,0,7,13
5735,Jane,13.67,0,0,0,7,13
5736,Jane,13.67,0,0,0,7,13
5737,Jane,13.67,0,0,0,7,13
5744,Jane,11.12,0,0,0,7,13
5979,John,15.49,0,0,0,7,13
5980,John,15.49,0,0,0,7,13
6698,Jane,11.56,0,0,0,7,13
6699,Jane,11.56,0,0,0,7,13
7188,John,15.17,0,0,0,7,13
7801,Jane,13.83,0,0,0,7,13
7802,Jane,13.83,0,0,0,7,13
7803,Jane,13.83,0,0,0,7,13
7997,John,14.21,0,0,0,7,13
8464,John,14.23,0,0,0,7,13
899,Jane,13.21,0,0,0,7,14
1751,Jane,12.42,0,0,0,7,14
1960,John,13.44,0,0,0,7,14
2253,John,13.93,0,0,0,7,14
3332,John,14.41,0,0,0,7,14
4638,Jane,11.01,0,0,0,7,14
4768,Jane,11.86,0,0,0,7,14
4820,Jane,11.79,0,0,0,7,14
6381,Jane,11.17,0,0,0,7,14
6458,Jane,11.2,0,0,0,7,14
6759,Jane,13.35,0,0,0,7,14
7012,John,15.09,0,0,0,7,14
7013,John,15.09,0,0,0,7,14
7019,Jane,13.74,0,0,0,7,14
7020,Jane,13.74,0,0,0,7,14
7548,John,13.02,0,0,0,7,14
7549,John,13.02,0,0,0,7,14
7832,Jane,11.62,0,0,0,7,14
7982,John,14.79,0,0,0,7,14
131,John,14.99,0,0,0,7,15
317,John,15.87,0,0,0,7,15
538,Jane,13.16,0,0,0,7,15
720,Jane,13.25,0,0,0,7,15
993,Jane,12.75,0,0,0,7,15
1289,John,14.26,0,0,0,7,15
1658,Default,19.01,0,0,372,7,15
1660,Default,13.28,0,0,193,7,15
2448,Jane,12.76,0,0,0,7,15
2453,Jane,13.36,0,0,0,7,15
3099,Jane,11.48,0,0,0,7,15
3180,John,15.19,0,0,0,7,15
3188,John,15.6,0,0,0,7,15
3189,John,15.6,0,0,0,7,15
3190,John,15.6,0,0,0,7,15
4282,John,15.21,0,0,0,7,15
5695,Jane,13.44,0,0,0,7,15
5696,Jane,13.44,0,0,0,7,15
5713,Jane,13.6,0,0,0,7,15
5714,Jane,13.6,0,0,0,7,15
5715,Jane,13.6,0,0,0,7,15
6169,John,13.21,0,0,0,7,15
6397,John,15.96,0,0,0,7,15
6864,John,13.11,0,0,0,7,15
6865,John,13.11,0,0,0,7,15
7438,John,13.39,0,0,0,7,15
7935,Jane,11.47,0,0,0,7,15
7975,John,14.37,0,0,0,7,15
8024,Jane,12.64,0,0,0,7,15
8303,Jane,11.27,0,0,0,7,15
8323,John,13.78,0,0,0,7,15
8353,Jane,11.88,0,0,0,7,15
8354,Jane,11.88,0,0,0,7,15
8775,John,13.86,0,0,0,7,15
8776,John,13.86,0,0,0,7,15
170,Jane,11.35,0,0,0,7,16
534,John,14.64,0,0,0,7,16
957,Jane,12.75,0,0,0,7,16
1087,John,15.36,0,0,0,7,16
1596,John,14.54,0,0,0,7,16
1663,Default,18.52,0,0,415,7,16
1664,Default,11.72,0,0,221,7,16
3607,John,15.41,0,0,0,7,16
3738,Jane,11.25,0,0,0,7,16
3739,Jane,11.25,0,0,0,7,16
3800,Jane,12.71,0,0,0,7,16
4240,John,15.39,0,0,0,7,16
4573,Jane,11.98,0,0,0,7,16
4879,Jane,13.35,0,0,0,7,16
5316,Jane,11.66,0,0,0,7,16
5317,Jane,11.66,0,0,0,7,16
5330,John,13.53,0,0,0,7,16
5331,John,13.53,0,0,0,7,16
5332,John,13.53,0,0,0,7,16
5862,John,14.03,0,0,0,7,16
6133,Jane,11.14,0,0,0,7,16
7358,Jane,11.84,0,0,0,7,16
7702,Jane,11.55,0,0,0,7,16
7703,Jane,11.55,0,0,0,7,16
8320,John,15.16,0,0,0,7,16
8648,John,14.28,0,0,0,7,16
31,John,14.18,0,0,0,7,17
199,Jane,11.05,0,0,0,7,17
362,John,15.06,0,0,0,7,17
1665,Default,15.81,0,0,437,7,17
1667,Default,10.45,0,0,249,7,17
2029,John,14.47,0,0,0,7,17
2118,Jane,11.46,0,0,0,7,17
2615,Jane,13.96,0,0,0,7,17
2620,Jane,11.63,0,0,0,7,17
2719,John,15.39,0,0,0,7,17
2754,John,15.75,0,0,0,7,17
3151,John,15.71,0,0,0,7,17
3152,John,15.71,0,0,0,7,17
3671,Jane,13.26,0,0,0,7,17
4449,John,14.42,0,0,0,7,17
5191,Jane,11.02,0,0,0,7,17
5192,Jane,11.02,0,0,0,7,17
5417,John,14.74,0,0,0,7,17
6086,John,13.52,0,0,0,7,17
6355,Jane,12.05,0,0,0,7,17
6371,John,14.35,0,0,0,7,17
6555,John,13.49,0,0,0,7,17
8258,Jane,13.89,0,0,0,7,17
8289,Jane,12.07,0,0,0,7,17
8616,Jane,11.34,0,0,0,7,17
8801,Jane,13.41,0,0,0,7,17
8802,Jane,13.41,0,0,0,7,17
8823,Jane,13.87,0,0,0,7,17
422,John,13.13,0,0,0,7,18
637,Jane,13.02,0,0,0,7,18
1026,John,13.91,0,0,0,7,18
1193,John,15.32,0,0,0,7,18
1239,Jane,13.27,0,0,0,7,18
1671,Default,16.84,0,0,513,7,18
1675,Default,18.33,0,0,503,7,18
1676,Default,16.45,0,0,520,7,18
1683,Default,12.1,0,0,297,7,18
1685,Default,13.23,0,0,291,7,18
1686,Default,11.3,0,0,287,7,18
1814,Jane,13.98,0,0,0,7,18
2113,John,14.43,0,0,0,7,18
3515,John,14.76,0,0,0,7,18
3516,John,14.76,0,0,0,7,18
3855,Jane,13.36,0,0,0,7,18
4389,John,14.55,0,0,0,7,18
4390,John,14.55,0,0,0,7,18
4987,Jane,11.98,0,0,0,7,18
4988,Jane,11.98,0,0,0,7,18
4989,Jane,11.98,0,0,0,7,18
5487,Jane,11.09,0,0,0,7,18
5559,John,15.79,0,0,0,7,18
6167,John,13.24,0,0,0,7,18
6168,John,13.24,0,0,0,7,18
6400,Jane,13.53,0,0,0,7,18
7404,John,13.01,0,0,0,7,18
7405,John,13.01,0,0,0,7,18
7406,John,13.01,0,0,0,7,18
1013,John,14.76,0,0,0,7,19
1022,Jane,13.44,0,0,0,7,19
1059,Jane,11.49,0,0,0,7,19
1250,John,13.9,0,0,0,7,19
1691,Default,17.5,0,0,560,7,19
1693,Default,11.08,0,0,328,7,19
1876,John,15.74,0,0,0,7,19
4380,John,15.44,0,0,0,7,19
4411,John,14.83,0,0,0,7,19
5014,Jane,12.66,0,0,0,7,19
6732,Jane,11.68,0,0,0,7,19
7011,Jane,13.32,0,0,0,7,19
7070,John,15.65,0,0,0,7,19
7139,John,13.88,0,0,0,7,19
7531,John,15.69,0,0,0,7,19
7532,John,15.69,0,0,0,7,19
7864,Jane,12.17,0,0,0,7,19
7865,Jane,12.17,0,0,0,7,19
8349,John,15.02,0,0,0,7,19
8883,Jane,13.63,0,0,0,7,19
8884,Jane,13.63,0,0,0,7,19
282,John,14.23,0,0,0,7,20
751,Jane,13.64,0,0,0,7,20
874,John,13.84,0,0,0,7,20
884,Jane,13.0,0,0,0,7,20
983,John,14.32,0,0,0,7,20
1584,John,15.35,0,0,0,7,20
1698,Default,18.2,0,0,616,7,20
1702,Default,15.49,0,0,601,7,20
1703,Default,16.88,0,0,606,7,20
1704,Default,19.73,0,0,602,7,20
1705,Default,10.85,0,0,376,7,20
1709,Default,12.79,0,0,362,7,20
1718,Default,10.71,0,0,388,7,20
1719,Default,11.57,0,0,380,7,20
2573,Jane,13.52,0,0,0,7,20
4143,John,13.76,0,0,0,7,20
4144,John,13.76,0,0,0,7,20
4494,John,13.8,0,0,0,7,20
5231,John,13.95,0,0,0,7,20
5641,John,15.71,0,0,0,7,20
6313,John,13.52,0,0,0,7,20
6314,John,13.52,0,0,0,7,20
7611,Jane,12.13,0,0,0,7,20
8137,Jane,13.42,0,0,0,7,20
8138,Jane,13.42,0,0,0,7,20
8139,Jane,13.42,0,0,0,7,20
269,Jane,13.62,0,0,0,7,21
346,Jane,12.66,0,0,0,7,21
359,Jane,12.28,0,0,0,7,21
599,Jane,13.98,0,0,0,7,21
1539,Jane,11.26,0,0,0,7,21
2003,Jane,12.93,0,0,0,7,21
2100,Jane,11.1,0,0,0,7,21
2285,Jane,11.95,0,0,0,7,21
2870,Jane,11.19,0,0,0,7,21
3206,Jane,12.35,0,0,0,7,21
3207,Jane,12.35,0,0,0,7,21
3647,John,14.53,0,0,0,7,21
3919,Jane,11.32,0,0,0,7,21
4869,John,13.02,0,0,0,7,21
4870,John,13.02,0,0,0,7,21
4887,Jane,13.98,0,0,0,7,21
5691,Jane,11.59,0,0,0,7,21
5810,John,13.13,0,0,0,7,21
6587,John,13.15,0,0,0,7,21
6859,Jane,12.83,0,0,0,7,21
6860,Jane,12.83,0,0,0,7,21
7068,John,13.67,0,0,0,7,21
8401,John,15.56,0,0,0,7,21
8691,Jane,11.33,0,0,0,7,21
8692,Jane,11.33,0,0,0,7,21
8790,Jane,12.36,0,0,0,7,21
365,John,13.42,0,0,0,7,22
396,John,14.19,0,0,0,7,22
614,Jane,12.88,0,0,400,7,22
1336,John,14.94,0,0,0,7,22
1341,Jane,11.6,0,0,333,7,22
1486,Jane,13.58,0,0,402,7,22
1680,John,15.94,0,0,0,7,22
1721,Default,19.41,0,0,672,7,22
1725,Default,18.67,0,0,666,7,22
1728,John,14.72,0,0,0,7,22
1730,Default,13.47,0,0,430,7,22
1738,Default,15.83,0,0,435,7,22
2020,John,14.83,0,0,0,7,22
3326,Jane,11.9,0,0,522,7,22
4100,Jane,13.5,0,0,475,7,22
4101,Jane,13.5,0,0,475,7,22
4102,Jane,13.5,0,0,475,7,22
4103,Jane,13.5,0,0,475,7,22
4104,Jane,13.5,0,0,475,7,22
4105,Jane,13.5,0,0,475,7,22
4167,John,14.43,0,0,0,7,22
4593,Jane,11.77,0,0,398,7,22
5177,John,14.84,0,0,0,7,22
5440,John,14.35,0,0,0,7,22
5932,Jane,11.45,0,0,597,7,22
6558,John,14.16,0,0,0,7,22
6733,John,13.38,0,0,0,7,22
6734,John,13.38,0,0,0,7,22
7089,John,13.42,0,0,0,7,22
7090,John,13.42,0,0,0,7,22
8016,Jane,13.84,0,0,317,7,22
8040,Jane,13.45,0,0,348,7,22
8057,Jane,13.05,0,0,536,7,22
8848,Jane,13.01,0,0,393,7,22
127,John,13.92,0,0,0,7,23
351,Jane,13.38,0,0,511,7,23
393,John,14.61,0,0,0,7,23
754,John,14.54,0,0,0,7,23
1542,John,15.23,0,0,0,7,23
1599,Jane,13.84,0,0,376,7,23
1616,Jane,13.32,0,0,586,7,23
1645,John,14.92,0,0,0,7,23
1742,Default,20.32,0,0,691,7,23
1747,Default,15.55,0,0,446,7,23
2846,Jane,12.04,0,0,313,7,23
4137,John,13.91,0,0,0,7,23
4138,John,13.91,0,0,0,7,23
4139,John,13.91,0,0,0,7,23
4140,John,13.91,0,0,0,7,23
4313,Jane,11.77,0,0,347,7,23
4475,Jane,13.09,0,0,428,7,23
4476,Jane,13.09,0,0,428,7,23
4551,John,14.3,0,0,0,7,23
5173,Jane,12.27,0,0,598,7,23
5174,Jane,12.27,0,0,598,7,23
5406,John,14.11,0,0,0,7,23
5764,John,14.64,0,0,0,7,23
5851,John,15.09,0,0,0,7,23
5889,Jane,13.71,0,0,470,7,23
5920,Jane,11.27,0,0,526,7,23
6002,John,13.71,0,0,0,7,23
6003,John,13.71,0,0,0,7,23
6006,John,14.48,0,0,0,7,23
6021,John,15.11,0,0,0,7,23
6022,John,15.11,0,0,0,7,23
6883,Jane,12.64,0,0,599,7,23
7232,John,14.16,0,0,0,7,23
7497,Jane,13.01,0,0,599,7,23
7525,Jane,11.79,0,0,549,7,23
7526,Jane,11.79,0,0,549,7,23
7771,John,14.39,0,0,0,7,23
7772,John,13.56,0,0,0,7,23
8476,Jane,11.04,0,0,496,7,23
8477,Jane,11.04,0,0,496,7,23
11,Jane,15.09,0,0,0,8,0
698,John,13.25,0,0,0,8,0
731,John,15.66,0,0,0,8,0
992,John,15.5,0,0,0,8,0
1108,John,13.09,0,0,0,8,0
1750,Default,22.46,0,0,713,8,0
1752,Default,21.66,1,0,699,8,0
1757,Default,18.38,0,0,453,8,0
1759,Default,17.47,1,0,445,8,0
2035,Jane,15.69,0,0,0,8,0
4397,John,13.78,0,0,0,8,0
4807,Jane,15.72,0,0,0,8,0
4875,Jane,17.47,0,0,0,8,0
7892,Jane,17.89,0,0,0,8,0
8583,John,12.88,0,0,0,8,0
8584,John,12.88,0,0,0,8,0
959,John,14.61,0,0,0,8,1
986,John,11.2,0,0,0,8,1
1083,Jane,14.62,0,0,0,8,1
1385,John,14.77,0,0,0,8,1
1479,John,14.52,0,0,0,8,1
1761,Default,23.25,0,0,691,8,1
1762,Default,23.22,0,0,687,8,1
1765,Default,21.92,1,0,669,8,1
1767,Default,20.89,0,0,441,8,1
1769,Default,21.62,0,0,450,8,1
1770,Default,20.38,1,0,436,8,1
2881,Jane,17.18,0,0,0,8,1
3810,Jane,14.81,0,0,0,8,1
3811,Jane,14.81,0,0,0,8,1
3812,Jane,14.81,0,0,0,8,1
4266,Jane,15.6,0,0,0,8,1
4361,John,15.4,0,0,0,8,1
4362,John,15.4,0,0,0,8,1
4793,Jane,17.46,0,0,0,8,1
5343,John,12.24,0,0,0,8,1
6136,John,11.39,0,0,0,8,1
6166,John,11.4,0,0,0,8,1
6498,John,15.8,0,0,0,8,1
6788,John,14.55,0,0,0,8,1
6847,John,12.54,0,0,0,8,1
8907,Jane,14.03,0,0,0,8,1
394,Jane,17.18,0,0,0,8,2
548,Jane,17.27,0,0,0,8,2
617,John,15.58,0,0,0,8,2
766,Jane,17.55,0,0,0,8,2
1771,Default,22.76,1,0,679,8,2
1778,Default,24.03,0,0,673,8,2
1782,Default,23.04,1,0,430,8,2
1783,Default,22.87,0,0,431,8,2
2197,John,13.2,0,0,0,8,2
2564,John,14.43,0,0,0,8,2
2694,John,12.37,0,0,0,8,2
2982,Jane,14.51,0,0,0,8,2
3057,Jane,17.67,0,0,0,8,2
3058,Jane,17.67,0,0,0,8,2
3096,Jane,15.84,0,0,0,8,2
3097,Jane,15.84,0,0,0,8,2
3098,Jane,15.84,0,0,0,8,2
3373,John,12.42,0,0,0,8,2
3663,Jane,14.7,0,0,0,8,2
3664,Jane,14.7,0,0,0,8,2
4617,John,11.13,0,0,0,8,2
4719,John,13.29,0,0,0,8,2
4720,John,13.29,0,0,0,8,2
4752,John,15.69,0,0,0,8,2
4896,John,12.86,0,0,0,8,2
4897,John,12.86,0,0,0,8,2
4898,John,12.86,0,0,0,8,2
5235,John,14.03,0,0,0,8,2
5888,John,12.87,0,0,0,8,2
6070,Jane,17.12,0,0,0,8,2
6813,John,11.04,0,0,0,8,2
6929,John,14.33,0,0,0,8,2
7018,John,14.84,0,0,0,8,2
7045,Jane,17.03,0,0,0,8,2
7054,Jane,15.03,0,0,0,8,2
7409,John,14.89,0,0,0,8,2
7459,John,15.76,0,0,0,8,2
7533,John,12.07,0,0,0,8,2
7542,John,12.82,0,0,0,8,2
7619,Jane,15.69,0,0,0,8,2
7659,John,11.26,0,0,0,8,2
7788,John,12.94,0,0,0,8,2
7916,John,15.97,0,0,0,8,2
8637,John,12.18,0,0,0,8,2
8804,Jane,15.99,0,0,0,8,2
838,Jane,16.86,0,0,0,8,3
1630,Jane,17.51,0,0,0,8,3
1784,Default,24.18,1,0,638,8,3
1792,Default,23.9,0,0,642,8,3
1796,Default,23.21,1,0,416,8,3
1797,Default,22.71,0,0,409,8,3
1807,John,15.94,0,0,0,8,3
3579,Jane,17.36,0,0,0,8,3
3858,John,12.86,0,0,0,8,3
3897,Jane,15.18,0,0,0,8,3
3905,John,11.39,0,0,0,8,3
5654,John,14.0,0,0,0,8,3
5661,John,14.49,0,0,0,8,3
6708,Jane,17.53,0,0,0,8,3
6709,Jane,17.53,0,0,0,8,3
6866,John,12.12,0,0,0,8,3
6867,John,12.12,0,0,0,8,3
8688,John,12.97,0,0,0,8,3
8689,John,12.97,0,0,0,8,3
8796,John,13.57,0,0,0,8,3
141,Jane,14.82,0,0,0,8,4
503,Jane,17.14,0,0,0,8,4
635,John,14.89,0,0,0,8,4
1342,John,14.63,0,0,0,8,4
1800,Default,26.38,0,0,604,8,4
1801,Default,23.35,0,0,396,8,4
2068,Jane,16.48,0,0,0,8,4
2086,John,13.14,0,0,0,8,4
2105,John,11.81,0,0,0,8,4
2411,John,11.14,0,0,0,8,4
3026,John,11.63,0,0,0,8,4
3027,John,11.63,0,0,0,8,4
3028,John,11.63,0,0,0,8,4
6868,Jane,17.23,0,0,0,8,4
6869,Jane,17.23,0,0,0,8,4
7127,Jane,16.92,0,0,0,8,4
7295,John,13.31,0,0,0,8,4
7364,John,14.91,0,0,0,8,4
7365,John,14.91,0,0,0,8,4
8575,John,11.46,0,0,0,8,4
8596,Jane,14.14,0,0,0,8,4
913,John,13.86,0,0,0,8,5
998,John,14.94,0,0,0,8,5
1502,Jane,15.35,0,0,0,8,5
1842,Jane,16.6,0,0,0,8,5
2111,Jane,14.2,0,0,0,8,5
2281,Jane,16.54,0,0,0,8,5
2327,Jane,14.13,0,0,0,8,5
2629,John,14.88,0,0,0,8,5
2662,John,11.7,0,0,0,8,5
2868,Jane,14.15,0,0,0,8,5
3254,Jane,16.64,0,0,0,8,5
5993,John,12.46,0,0,0,8,5
6246,John,15.08,0,0,0,8,5
6247,John,15.08,0,0,0,8,5
6248,John,15.08,0,0,0,8,5
6249,John,15.08,0,0,0,8,5
6310,Jane,15.18,0,0,0,8,5
6311,Jane,15.18,0,0,0,8,5
6327,John,11.67,0,0,0,8,5
6328,John,11.67,0,0,0,8,5
6681,John,13.53,0,0,0,8,5
7022,John,11.22,0,0,0,8,5
8102,Jane,15.46,0,0,0,8,5
8500,Jane,16.89,0,0,0,8,5
24,Jane,15.69,0,0,0,8,6
891,John,11.83,0,0,0,8,6
1803,Default,25.8,0,1,508,8,6
1806,Default,25.46,0,1,302,8,6
2465,John,11.16,0,0,0,8,6
2953,John,14.04,0,0,0,8,6
3892,John,13.88,0,0,0,8,6
4091,Jane,16.03,0,0,0,8,6
4092,Jane,16.03,0,0,0,8,6
4093,Jane,16.03,0,0,0,8,6
4094,Jane,16.03,0,0,0,8,6
5094,John,15.8,0,0,0,8,6
5095,John,15.8,0,0,0,8,6
5401,John,11.23,0,0,0,8,6
5618,John,12.21,0,0,0,8,6
5655,Jane,14.44,0,0,0,8,6
5765,Jane,16.65,0,0,0,8,6
5766,Jane,16.65,0,0,0,8,6
